Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
53,0.9926619084045261,0.0073378754089415835,2.1618239951729775e-07,0.0,7.533197079452258e-11,1.058040068338945e-17,9.566450225153984e-25
54,0.990065024988868,0.009934533736040542,4.4126451356916875e-07,0.0,1.1334396066268765e-10,1.8828458882414613e-17,1.924664575002915e-24
55,0.9866992678437605,0.013299847849842502,8.842798101590749e-07,0.0,1.6988353672283187e-10,3.33570887161109e-17,3.854463604579916e-24
56,0.9823908130281044,0.017607447081158033,1.7398251138634656e-06,0.0,2.53652244793567e-10,5.883321683986131e-17,7.683829925211263e-24
57,0.9769436703194987,0.023052968582010183,3.360939421556676e-06,0.0,3.772778451639844e-10,1.0330433133913861e-16,1.5247431066208048e-23
58,0.9701418616680328,0.029851763103573258,6.374849731063666e-06,0.0,5.590102341357084e-10,1.8058278554230318e-16,3.011764442898329e-23
59,0.9617532804335863,0.03823484598370237,1.1872697464205901e-05,6.01311820797412e-11,8.251155698760457e-10,3.142653175807997e-16,5.921762221185777e-23
60,0.9515353940808227,0.04844289107075481,2.1712815926256295e-05,8.192547248259181e-10,1.2132410495536603e-09,5.4447666298163e-16,1.1590090460467505e-22
61,0.939242841579952,0.06071816066891352,3.899316806661274e-05,2.8059441226699948e-09,1.777122812880048e-09,9.39128934466725e-16,2.258025518227668e-22
62,0.924636833809858,0.07529438808070438,6.876795975903092e-05,7.556533331325814e-09,2.593143683387815e-09,1.6126300420969877e-15,4.379023665037872e-22
63,0.9074960990037777,0.09238477390741576,0.00011910501249576032,1.8306881438031685e-08,3.769426640373943e-09,2.756819245349706e-15,8.453419821496093e-22
64,0.8876289386019407,0.11216841268028035,0.00020260155621736072,4.170316909064727e-08,5.458387799836387e-09,4.691873739623099e-15,1.6244059083341818e-21
65,0.8648857886080084,0.13477562032046042,0.00033849211438611394,9.108315033406685e-08,7.873986780859682e-09,7.949673431767702e-15,3.1071623331092594e-21
66,0.839171537004488,0.16027277275020527,0.0005554862999126697,1.9263005588242946e-07,1.1315324769851555e-08,1.3409657545558046e-14,5.916173149865546e-21
67,0.8104567486785021,0.18864738080429663,0.0008954576603056755,3.9665809390107664e-07,1.6198779124444837e-08,2.2519150478739037e-14,1.1213098916640547e-20
68,0.7787869132223639,0.21979420907439162,0.0014180567546897371,7.978469545892647e-07,2.3101562539991875e-08,3.764893873973198e-14,2.1155270176751185e-20
69,0.7442888707142072,0.25350329377632724,0.002206231984393649,1.5707045118126491e-06,3.2820497328159485e-08,6.266433112594673e-14,3.973012685847567e-20
70,0.7071736918472031,0.2894507290355205,0.003372502365289651,3.030300929356131e-06,4.645095354730438e-08,1.0383781450257243e-13,7.427285080654629e-20
71,0.6677354884851068,0.3271930769575206,0.005065635190398318,5.733874425928513e-06,6.549237714831141e-08,1.713005153308451e-13,1.3821313630711644e-19
72,0.6263458964118247,0.3661662192299972,0.007477145564053295,1.0646805135946799e-05,9.198870751433021e-08,2.8133926778220966e-13,2.560223993905082e-19
73,0.5834442824939521,0.4056894075941131,0.010846773993704728,1.9407203425998583e-05,1.287143441105449e-07,4.60014112169737e-13,4.720808149987221e-19
74,0.5395240556311376,0.44497518057747437,0.015465847083019213,3.473728834264561e-05,1.7941927729375142e-07,7.488272778275294e-13,8.664925373083272e-19
75,0.4951157728576149,0.4831456781021334,0.02167723315534853,6.10667330149457e-05,2.491506747090996e-07,1.2135633467049172e-12,1.58315609464384e-18
76,0.4507679968464503,0.5192556791460602,0.02987052698025299,0.00010545235252075615,3.4467275770577297e-07,1.958006587782979e-12,2.8793432328612267e-18
77,0.40702705083328394,0.5523223821269081,0.040471194158260296,0.00017889786602463747,4.7501237785322477e-07,3.1451211140629215e-12,5.212838770070771e-18
78,0.36441691111295604,0.5813615198899735,0.05392272345468408,0.00029819337285809714,6.521644986024951e-07,5.0295921336921155e-12,9.394348598342421e-18
79,0.3234204654790519,0.6054288445079622,0.07066139682375894,0.0004884011812114196,8.920000079780333e-07,8.007574494103183e-12,1.6852756815705873e-17
80,0.28446324956535174,0.6236653528677587,0.09108407673462594,0.0007861053914118362,1.2154281593248107e-06,1.2692369493286687e-11,3.009452736559377e-17
81,0.24790056471297728,0.635343909330226,0.11551036762808164,0.0012435084309889693,1.6498776971477623e-06,2.002897002039109e-11,5.349544283317096e-17
82,0.21400860315491166,0.6399142502515411,0.14414152583799542,0.0019333895494641521,2.2311746209181555e-06,3.146657155748086e-11,9.46583953863885e-17
83,0.1829798881929916,0.6370428482433741,0.1770194269022885,0.0029548307013100533,3.005910818434049e-06,4.921708250120715e-11,1.667304777955446e-16
84,0.1549230109025348,0.6266439020621181,0.21398959144021895,0.004439461101789521,4.034416697810046e-06,7.664056205600691e-11,2.9233766898360657e-16
85,0.1298663420739764,0.6088979137706003,0.2546725724144816,0.006557777149450594,5.394472673557896e-06,1.18817015556072e-10,5.102334490318157e-16
86,0.1077651453691304,0.5842549845525199,0.29844781027746564,0.00952487369840937,7.185919083428888e-06,1.833903711578171e-10,8.864778248271084e-16
87,0.08851133444936032,0.5534210992310769,0.34445332738398554,0.013604702301839888,9.536351927960948e-06,2.818078976053445e-10,1.5331409490125072e-15
88,0.07194501353592897,0.5173271875356931,0.39160339978617037,0.019111790588334034,1.2608122739825846e-05,4.3113111003515117e-10,2.639441319551739e-15
89,0.05786691854547055,0.47708247678697047,0.4386247350671735,0.02640926204892623,1.6606894786541817e-05,6.566682074771776e-10,4.5233285489412165e-15
90,0.04605092717609571,0.43391535613768595,0.484109886041343,0.03590203760467637,2.179204441008809e-05,9.95781198588904e-10,7.71651022973547e-15
91,0.036255917026207674,0.38910640551887865,0.5265848638223801,0.0480243228940216,2.8489235135113513e-05,1.503363697815285e-09,1.3103910440323539e-14
92,0.02823640273329575,0.34391917625223944,0.5645864000401984,0.06322091318204184,3.710553252038346e-05,2.2596820113924658e-09,2.2151267530893088e-14
93,0.021751556392502813,0.299534587277583,0.5967432295724899,0.0819224759072529,4.814746859283951e-05,3.3815412012181432e-09,3.7274725651450224e-14
94,0.01657239122430465,0.256994365371915,0.6218552406695325,0.10451575519130478,6.224250477695277e-05,5.038103718957392e-09,6.243801245830188e-14
95,0.01248705054598409,0.2171578688306871,0.6389644107562229,0.13131049801397587,8.016437984329216e-05,7.473182680182502e-09,1.0411252329342142e-13
96,0.009304280665425324,0.18067505602610257,0.6474120814951825,0.16250570791413055,0.00010286286249049099,1.1036495842468805e-08,1.7281312454665344e-13
