Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
42,0.0,0.0,0.0,5.451861184724294e-12,0.0012645748500537124,0.11467894459192907,0.8840564805525654
43,0.0,0.0,0.0,4.769518113789672e-13,0.0006117796161878575,0.08688387434806999,0.9125043460352652
44,0.0,0.0,0.0,3.7192471324942744e-14,0.0002836037020572668,0.06432876996673242,0.9353876263311731
45,0.0,0.0,0.0,2.55351295663786e-15,0.00012594650763375626,0.046548269858554314,0.9533257836338094
46,0.0,0.0,0.0,1.1102230246251565e-16,5.356993611216332e-05,0.03291724708937993,0.9670291829745078
47,0.0,0.0,0.0,0.0,2.1818813252028058e-05,0.022747364616978794,0.9772308165697692
48,0.0,0.0,0.0,0.0,8.508239636606518e-06,0.015359477043264902,0.9846320147170985
49,0.0,0.0,0.0,0.0,3.1759862856306498e-06,0.010132116668970292,0.9898647073447441
50,0.0,0.0,0.0,0.0,1.1347146182671963e-06,0.006528875614943863,0.9934699896704379
51,0.0,0.0,0.0,0.0,3.879795256178653e-07,0.004108904498990595,0.9958907075214838
52,0.0,0.0,0.0,0.0,1.2693913009620417e-07,0.0025252213321346195,0.9974746517287353
53,0.0,0.0,0.0,0.0,3.973763129661023e-08,0.001515296903142449,0.9984846633592263
54,0.0,0.0,0.0,0.0,1.190111298399188e-08,0.0008876948330029943,0.999112293265884
55,0.0,0.0,0.0,0.0,3.4096943046790784e-09,0.0005076263019851979,0.9994923702883205
56,0.0,0.0,0.0,0.0,9.344411910916506e-10,0.000283328246837411,0.9997166708187214
57,0.0,0.0,0.0,0.0,2.4494384298634486e-10,0.00015433192346825386,0.9998456678315879
58,0.0,0.0,0.0,0.0,6.140887798267158e-11,8.203521285699011e-05,0.9999179647257341
59,0.0,0.0,0.0,0.0,1.4723777752578826e-11,4.2548615389437217e-05,0.9999574513698868
60,0.0,0.0,0.0,0.0,3.3760771955826385e-12,2.1531595333801334e-05,0.9999784684012901
