Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
98,0.0,0.0,2.55351295663786e-15,0.6426647894649894,0.34140785571448123,0.015227817577767314,0.00069953724275948
99,0.0,0.0,5.551115123125783e-16,0.5916827550539931,0.38831401839419466,0.019124023769033473,0.0008792027827781867
100,0.0,0.0,1.1102230246251565e-16,0.5390976757884139,0.4359707155416041,0.02383115766170591,0.0011004510082759248
101,0.0,0.0,0.0,0.4858188792327144,0.4833410943065255,0.02946832491504784,0.0013717015457122659
102,0.0,0.0,0.0,0.43279240115289574,0.5293445996784081,0.03616021436460497,0.001702784804091195
103,0.0,0.0,0.0,0.38095088883936257,0.5729094784991888,0.04403452043362461,0.002105112227823953
104,0.0,0.0,0.0,0.33116468147591094,0.6130247294077278,0.053218735973556655,0.002591853142804583
105,0.0,0.0,0.0,0.2841983189014762,0.6487872211795914,0.0638363446017669,0.0031781153171655053
106,0.0,0.0,0.0,0.24067607188636975,0.6794403225086254,0.07600247997321849,0.0038811256317863624
107,0.0,0.0,0.0,0.2010590166340651,0.7044014166518187,0.08981916021620805,0.004720406497908189
108,0.0,0.0,0.0,0.16563485592280403,0.7232769547552469,0.1053702464289508,0.005717942892998326
109,0.0,0.0,0.0,0.134520311804611,0.7358650423380966,0.1227163117180495,0.006898334139242986
110,0.0,0.0,0.0,0.10767466904782164,0.742146768493114,0.14188963860465553,0.008288923854408867
111,0.0,0.0,0.0,0.0849220885457409,0.742268425929806,0.16288958462530548,0.009919900899147661
112,0.0,0.0,0.0,0.06597973239343102,0.736517338092747,0.18567856584570214,0.011824363668119831
113,0.0,0.0,0.0,0.050488576742458324,0.7252941798431609,0.2101789036479448,0.014038339766435896
114,0.0,0.0,0.0,0.03804400044601308,0.7090844862377883,0.23627076029631996,0.016600753019878605
115,0.0,0.0,0.0,0.02822374274750028,0.6884315740429556,0.263791353282136,0.019553329927408082
116,0.0,0.0,0.0,0.020611508884352148,0.6639124646409764,0.2925355883609055,0.022940438113765983
117,0.0,0.0,0.0,0.014815249358669624,0.6361177117073927,0.3222581888255618,0.026808850108375862
118,0.0,0.0,0.0,0.01047984130424029,0.6056354044720258,0.3526773273386355,0.031207426885098463
119,0.0,0.0,0.0,0.007294480815915105,0.5730391112099443,0.38347969091872247,0.03618671705541808
120,0.0,0.0,0.0,0.0049955090265899615,0.5388791871819651,0.4143268343798811,0.041798469411563864
121,0.0,0.0,0.0,0.003365630892135929,0.5036767026669979,0.4448626077939007,0.048095058646965415
122,0.0,0.0,0.0,0.0022305598188405718,0.4679192293877755,0.47472138428948113,0.05512882650390277
123,0.0,0.0,0.0,0.0014540670741156614,0.4320578197007724,0.5035367699653359,0.06295134325977597
