Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
33.3,0.711792622669797,0.2803512923327645,0.007855639891547358,4.451058911157189e-07,0.0,8.93198396230808e-20,1.2928307256466818e-21
33.4,0.6626019479250904,0.324994991320404,0.012401772475793459,1.2882787120813186e-06,0.0,4.430455309525755e-19,5.307729445608508e-21
33.5,0.6104608285066018,0.3704662246362752,0.019069376963885085,3.569893237908616e-06,0.0,2.1296802733898317e-18,2.1320464218096747e-20
33.6,0.5562490244326913,0.4151757621448988,0.028565741144146537,9.472278263318632e-06,0.0,9.922098433891421e-18,8.379313803165887e-20
33.7,0.5009619882958055,0.457315120700108,0.04169882142081746,2.4069583269021226e-05,0.0,4.480853540325019e-17,3.222162714832333e-19
33.8,0.44565644067520416,0.49495280808760245,0.05933216902871865,5.858220847476797e-05,0.0,1.9616525081275687e-16,1.2123196459339319e-18
33.9,0.39139016395814163,0.5261605363488573,0.0823127086581245,0.00013659103487651816,0.0,8.325627996667174e-16,4.462940424791147e-18
34.0,0.3391616953003028,0.5491614087834316,0.11137173880142909,0.00030515711483658714,0.0,3.4258652070789994e-15,1.6075448113427365e-17
34.1,0.2898556127840137,0.5624869759978961,0.14700403100982648,0.0006533802082637016,0.0,1.3667945130719507e-14,5.665615550433169e-17
34.2,0.2441983742529823,0.565125758077722,0.18933477622234607,0.0013410914469496069,0.0,5.287310129883258e-14,1.9537873198671033e-16
34.3,0.20272830907313233,0.556643527975103,0.23798864891355656,0.002639514038208077,0.0,1.9832715552023192e-13,6.592619445985571e-16
34.4,0.16578160283840915,0.5372564055925758,0.2919788553557784,0.00498313621323663,0.0,7.213757640214289e-13,2.176676287376531e-15
34.5,0.1334942331568505,0.5078421941663508,0.3496363454661601,0.009027227210638578,0.0,2.5444172733851813e-12,7.032174216709681e-15
34.6,0.10581809239377216,0.46988317749411734,0.4086001148541454,0.015698615257965145,0.0,8.703174438328858e-12,2.2230559939565748e-14
34.7,0.08254820310722355,0.42534365318411316,0.4658881265115858,0.026220017197077516,0.0,2.886986260426405e-11,6.876722872326841e-14
34.8,0.06335714058169994,0.3764959121384035,0.5180636388870311,0.042083308392865434,0.0,9.287626485039221e-11,2.0815584344493842e-13
34.9,0.04783256857917895,0.32571696648799486,0.5615019361761485,0.06494852875667714,0.0,2.897833950759941e-10,6.165631759141688e-13
35.0,0.035514115940512236,0.2752831128247323,0.5927463019776102,0.09645646925713974,0.0,8.769348250902701e-10,1.7871240843700714e-12
35.1,0.025926545210805396,0.22718925220894992,0.608920166224395,0.13796403635579554,0.0,2.573968992543726e-09,5.069050177912667e-12
35.2,0.018607121346063127,0.18301480124808645,0.6081386526392174,0.19023942476615002,0.0,7.328237211986453e-09,1.40701983026952e-11
35.3,0.013126104945526018,0.14384922557370672,0.589844763021216,0.25317990645558835,0.0,2.0238348972925556e-08,3.821932266152463e-11
35.4,0.009100221614322113,0.1102797496037069,0.5549922355351834,0.32562779321694046,0.0,5.4218861826327885e-08,1.0159743069500293e-10
35.5,0.006199693095155556,0.08243394460928255,0.5060154475728196,0.40535091451635547,0.0,1.4091178075451017e-07,2.64306436322719e-10
35.6,0.00414990504020285,0.06006261263703272,0.44656672813010767,0.4892207528822209,0.0,3.5529512818827416e-07,6.729252735330052e-10
35.7,0.0027290275635714067,0.042644789167017305,0.38105441847272203,0.573571757155176,0.0,8.691635576380236e-07,1.676754143777688e-09
35.8,0.0017629318692459206,0.029496906998487393,0.3140652445291995,0.6546748756715998,0.0,2.0630576486522546e-06,4.089077482592846e-09
35.9,0.0011186150064033118,0.019871447369644413,0.24978493928584056,0.7292247968980226,0.0,4.751692954245332e-06,9.75989831019617e-09
36.0,0.000697117826779281,0.013035468636415026,0.19153032770706868,0.794736174752683,0.0,1.062049110215946e-05,2.2800298960503242e-08
36.1,0.00042665619658344145,0.008324853505799923,0.1414740396847547,0.8497706626024981,0.0,2.3037478093118764e-05,5.2134250910481e-08
36.2,0.00025642762631095106,0.005174808630120431,0.10059081431380379,0.893963466390991,0.0,4.850174774765086e-05,1.1668256151492942e-07
36.3,0.00015133432577552064,0.0031304020778474273,0.06879980059807178,0.9278675217424491,0.0,9.911821191521119e-05,2.556246669547662e-07
36.4,8.769385420370757e-05,0.0018425492454529069,0.04523732982067252,0.9526675204651398,0.0,0.00019663849136128105,5.481864479150288e-07
36.5,4.989248670195234e-05,0.0010550669529788559,0.028579055529080244,0.9698244028018168,0.00011168169937398215,0.0003787497339887226,1.150796059401614e-06
36.6,2.7868426552224435e-05,0.0005876442955978778,0.017339009176735476,0.9806952199030651,0.0006395244000753675,0.0007083688045325295,2.3649934414687777e-06
36.7,1.528198407685366e-05,0.0003183143171162639,0.010097927022816533,0.9861484927885946,0.0021286072960139822,0.0012866184071059499,4.758184275812692e-06
